Model,Scenario,Region,Variable,Unit,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2030,2040,2050,2060,2070,2080,2090,2100
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CH4|Industrial Sector,Mt CH4/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2782224532,0.2903393244796527,0.2368971809457577,0.2274497417481913,0.2223213856145743,0.2171315390307859,0.2099886096214152,0.20337718141770264,0.19829407678237468,0.19357277385511445
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CH4|Peat Burning,Mt CH4/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134237025904,0.134237025904,0.134237025904,0.134237025904,0.134237025904,0.134237025904,0.134237025904,0.134237025904,0.134237025904,0.134237025904
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CH4|Residential Commercial Other,Mt CH4/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.416337885,1.4185815322412414,1.3699164026394832,1.2921686709000595,1.183084667314372,1.0704991001719435,0.965033630939418,0.8673467081634321,0.7970119219386167,0.7348115614884503
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CH4|Solvents Production and Application,Mt CH4/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CH4|Transportation Sector,Mt CH4/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20816620440000003,0.2297508175944553,0.2573425892992398,0.2723302046954185,0.2688383461563253,0.2543917666232535,0.2372715657600619,0.2165014309751424,0.1915360405858922,0.16816448608390616
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CH4|Waste,Mt CH4/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.089852045000004,18.684987491005284,9.76323797126477,4.910269135339357,3.2033481803347104,2.71905730882666,1.9987651657791623,1.8097499502036059,1.607635533925443,1.5454864548276996
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.30913131229804,159.26351970526085,138.77577326545014,131.52422471683758,121.57631599704693,111.90100061221818,101.88136314086344,91.10999995567192,80.44362833567618,70.01383473085163
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13407.658947466101,14643.58443006585,16418.007885003797,17929.933469015654,19090.482520736317,20163.922106595877,21395.104726630067,22478.69049389421,22700.78463592986,22875.197503894244
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Agricultural Waste Burning,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Agriculture,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Energy Sector,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6093.448087276101,6751.371095571451,7874.532608858183,9130.964217350489,10505.732650278844,11927.840617076023,13564.215918228867,15093.849780039844,15849.049068880215,16518.090233912964
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Forest Burning,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Grassland Burning,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Industrial Sector,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2246.303415364,2400.1538897675523,2604.966899318185,2725.387097059111,2771.2292760600244,2858.9225243291557,2941.535063289106,3032.3228999999988,3038.903499999999,3040.184500000001
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Peat Burning,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Residential Commercial Other,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.7905714810001,1958.013449088815,2126.7792634657003,2177.3183235916063,2083.9989143025555,1944.7205837976605,1779.075861699211,1596.8484440523155,1403.1390976733803,1227.3063494233975
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Solvents Production and Application,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.137667165,22.13104734315579,23.665528848965177,24.7435575534054,25.421719535593397,25.954029289710018,26.626742998252915,27.218965095473102,27.534920789092897,27.854181041689035
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Transportation Sector,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3232.7414137329997,3490.9087805205245,3759.7041247794104,3836.2490922633974,3662.434119951282,3358.685931997606,3030.0110662841716,2669.412075248984,2323.747119133077,2003.9274100654002
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO2|Waste,Mt CO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.237792447,21.006167774354093,28.359459733356708,35.271181197646605,41.665840608020154,47.798420105722116,53.6400741304535,59.038329457595,58.4109294540905,57.834829450792895
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Agricultural Waste Burning,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.135323186214997,9.972788209406751,9.653592086811171,9.309521331715613,8.978196438588046,8.629879445841057,8.277306090504933,7.9487224987209055,7.6272204597595135,7.299752352953156
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Agriculture,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Energy Sector,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7611060934400005,8.13608698812171,9.878526801570654,10.470940252338053,11.053772592384947,10.095745539934043,8.756924498445821,6.641431217079535,4.108841872086424,1.0699879302202988
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Forest Burning,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.57788480767498,40.624965931860146,37.27948296733216,34.338880994548894,31.6332236104588,28.981729587700663,26.52020538032753,24.257625347192093,22.177399287420894,20.264220513322297
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Grassland Burning,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.839356493244006,15.032884573617814,15.440947875445636,15.865767366546972,16.244957846749475,16.51957686810265,16.753312723710348,16.964195828384515,17.154791553138562,17.291256409094032
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Industrial Sector,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.811416620000005,12.838753913595536,12.358692935830712,11.89111159367234,11.076424869139798,9.58696763220528,8.07228717430688,6.4921820297395145,4.846589668018575,3.27692023679038
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Peat Burning,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.423492669424,2.423492669424,2.423492669424,2.423492669424,2.423492669424,2.423492669424,2.423492669424,2.423492669424,2.423492669424,2.423492669424
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Residential Commercial Other,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.934630590300003,26.46966360077721,18.4300176126358,16.542940143809798,13.946464191739388,11.956631451903515,9.97392919918479,8.018732615211967,6.498169683858656,5.194152771800913
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Solvents Production and Application,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Transportation Sector,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.720394766999995,40.66504591792909,30.223332539050155,27.606437367347322,23.156556123330933,20.654243027760664,18.061156476808968,15.329287898214965,12.580580740979102,10.18364740777709
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|CO|Waste,Mt CO/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.105526085,3.0998379005286183,3.0876877773498586,3.075132997434617,3.0632276552315663,3.0527343893462717,3.042748928150134,3.034329851704424,3.0265424009904724,3.010404439469436
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.78423929842165,14.171412474460045,14.819761844323814,15.26751004675946,15.608337650452961,15.794517538949362,15.80326510193403,15.802045175865368,15.648358081918992,15.450272305928884
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Agricultural Waste Burning,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2049507203529999,0.20353940192553527,0.2010503854835324,0.1979484275052431,0.1939066365143831,0.1895647236446509,0.1839030439025481,0.1793327327149971,0.17405250201508146,0.16848306685377087
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Agriculture,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.353946291389079,11.67749803882326,12.240881367508988,12.661824291623173,13.000937703357762,13.219990543001867,13.332169386807244,13.377733670063458,13.260789293259304,13.106761992537164
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Energy Sector,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0624583805146,0.0666127812744975,0.07199306677357528,0.0740425608108741,0.07581008697285607,0.0759562096651323,0.07506145688331348,0.07478806631711403,0.07291297854693181,0.0712948553985812
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Forest Burning,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8267943632212731,0.8119810185030706,0.7869930789746596,0.7626617775155468,0.7366390102561499,0.7054925971828014,0.6727861606833979,0.6398608340033142,0.6069070069047087,0.5741913267333175
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Grassland Burning,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13055113068369995,0.15750183791486053,0.21243799741939792,0.2690100813678357,0.32677325361029,0.3840363325012837,0.441813325560969,0.5007731566649188,0.5610947536500485,0.622020138009483
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Industrial Sector,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20382096579999998,0.21455784178128626,0.2259993160645169,0.22704723537321125,0.22291467962121575,0.21883857387955896,0.2129656784849035,0.20544742104338795,0.20707227824583824,0.2080783717802126
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Peat Burning,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046091030940000006,0.046091030940000006,0.046091030940000006,0.046091030940000006,0.046091030940000006,0.046091030940000006,0.046091030940000006,0.046091030940000006,0.046091030940000006,0.046091030940000006
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Residential Commercial Other,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16903578441999995,0.18449937820985732,0.2020938806481783,0.20586520632267866,0.1960988430015078,0.1748180499746806,0.15527201531785328,0.13504658784088786,0.11650884599736355,0.10238597710178876
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Solvents Production and Application,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Transportation Sector,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2299980511,0.2541806222687956,0.28542505559352066,0.3029776507853523,0.29971126328682657,0.280860592800708,0.2556506128658936,0.2243656890962512,0.19484090222230746,0.1656227828134178
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NH3|Waste,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55659258,0.5549505228188805,0.546796664917448,0.5200417845155509,0.5094551428919738,0.4988688853586799,0.4275523904879063,0.4186059871810409,0.4080884901374103,0.385342763761148
AIM,SSP3-LowNTCF,"North America, Europe, Russia, Central Asia, and Pacific OECD",Emissions|NMVOC|Agricultural Waste Burning,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1369863829399955,2.0523855929876804,1.8866351841622104,1.7185301992054443,1.559700014685912,1.4037362317214326,1.2560246003560838,1.1203250001928575,0.9925600788821703,0.8696641897701403
