CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CH4|Residential Commercial Other,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67277971123,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CH4|Solvents Production and Application,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CH4|Transportation Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13101389300000002,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CH4|Waste,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.625559181000002,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO,???,58.555939720048386,58.61539421326681,58.21973605908492,58.369027439076476,58.35227675433498,58.160546197252714,58.241290878637656,58.3417827492044,57.938921588846924,58.354004883648315,58.473193463686,58.437883715388914,58.8697552342699,59.12952090557133,59.19282831173953,59.55584629865692,59.553407286079974,59.57244779171286,60.03027970146159,59.68280789587619,60.34797959378349,60.45252653970281,60.082884850818516,60.37479579361418,60.45368681616239,60.22415503029393,60.36678323154474,60.44144562511585,60.123250427385564,60.57716264606982,60.64895736745387,60.694653003272066,61.222399732857625,61.10841599068016,61.27181708029586,61.59514857491574,61.62063247050302,61.64951820816425,61.996581762250784,61.63764642079538,61.718063992486954,61.78118336941347,61.4473701886503,61.64191279522869,61.595155396569425,61.43943335181443,61.513869079756915,61.624236488363806,61.47241218688246,61.94479300587637,62.11441562955403,62.356713163768276,62.79689793655166,62.932828233429674,63.28699764134427,63.814275428769434,64.15039855665296,64.52944520709154,64.9160396217192,65.01475870369896,65.23805442407672,65.45167893780825,65.40020992275115,65.76995516948875,66.04348975190364,65.92728276152056,66.38534619653501,66.60696493884342,66.72084031468412,67.0754181603792,66.8780465268111,67.06138758360447,66.9562562121063,67.61439537442973,67.984913075669,68.51951314141787,68.09355484986114,67.97195780724573,68.11044451945953,68.62888065754831,69.50858798265692,69.644120558639,70.30144401790378,70.46062265102064,71.0038016284725,71.04416161095327,72.34919153099719,72.79410228227931,73.0891112947183,73.14535545009224,72.7740016445114,72.29071941432072,71.86710452087688,71.8001865023765,71.76023613685203,72.4154765396019,72.43881801186419,67.41965318601433,68.13634628942884,69.73148445987846,70.67982925107951,70.8619380466262,70.85808713887184,70.90788207673481,71.25304337050162,71.66077927521316,73.74754027481772,76.5545444628655,76.80728036748579,76.15259883067942,76.52461297954078,82.06436688410476,84.01610781509206,90.05761240814533,90.4366697259398,93.7406077038431,93.51162054336994,93.7704041874527,95.642807010484,95.25811763359218,96.36738393956509,93.10784924856583,98.1951668630754,94.30095828710893,95.21387439816003,95.94065479375698,96.97681770915639,98.10421751372489,99.37185760851284,102.90757468682949,104.4667457666288,106.86202691728988,113.26150817174,113.57157394371555,118.18623440166282,120.59389252111991,124.44415898088732,128.9408864406032,131.88414388835758,134.16455247404298,141.51263774882145,163.0093228032173,156.31040919200865,157.04810701945897,170.3346109206356,169.99797949728529,170.10930728138084,196.70413347831328,198.68782861579518,200.7608610705446,198.92670540160486,180.64226351334142,188.70165959696806,191.74020216693216,187.18239262967987,193.3133547220764,206.52964822440788,184.8193163063334,187.25666465421872,196.1276778859999,201.15005955307865,204.84974619049754,203.26477018604413,206.5984155900473,210.14334174190265,210.67837009517626,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3929.7531915850004,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Agricultural Waste Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Agriculture,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Energy Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.5932016760005,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Forest Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Grassland Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Industrial Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.188594536,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Peat Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Residential Commercial Other,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.412703169,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Solvents Production and Application,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.458226317,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Transportation Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.7910208320002,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO2|Waste,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.309445055000005,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Agricultural Waste Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.703390152997085,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Agriculture,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Energy Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.449188868999997,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Forest Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.930600775841505,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Grassland Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.336460923560706,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Industrial Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6420210176,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Peat Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.311298511176965,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Residential Commercial Other,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.90125036500001,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Solvents Production and Application,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Transportation Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.62477875300001,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|CO|Waste,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.779380727,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3,???,1.5641371897369467,1.5706407382942786,1.571751102365678,1.579429782842329,1.5851266196746843,1.5887105910073656,1.5956082313725028,1.6027587087145467,1.6037442359677985,1.614637798830355,1.6222482817303323,1.630005392231653,1.6433959155268791,1.6564110721390466,1.6654705675165933,1.6781512324896752,1.6864913140278865,1.695154915780448,1.709111053663637,1.7134391655165335,1.7326660345611984,1.74238771248296,1.7464269520370017,1.75845957601191,1.7679523563058182,1.773720515397045,1.7840218251251532,1.7935663242458224,1.798260305030642,1.812420845550371,1.8220545248726259,1.8368809414073808,1.8575810907478814,1.8707084163212124,1.8871859479965385,1.9058078915570325,1.9207353052776108,1.9357686641949166,1.955659299745721,1.9670696581984677,1.9839758534030576,1.9962390915206765,2.003875424718864,2.017985004861178,2.029146712771933,2.038810204127858,2.0516448272771908,2.0649582582642587,2.0751293486957763,2.0928457102555535,2.1065919648486076,2.114309925736698,2.124321708366459,2.130995516914444,2.1397650824714582,2.1509779739505395,2.1612265171930485,2.1721174633605145,2.182889757465442,2.1918765070829243,2.2021800833270415,2.217668821793568,2.2288697000233664,2.2455321987288457,2.2620817568151326,2.273864504941769,2.2929249995286893,2.308724632443848,2.3223399549924864,2.339135431615931,2.3534999418837614,2.3770777421513607,2.401914714124139,2.4395391798647243,2.4677384186386853,2.529630639556715,2.566399192674241,2.5960945142141307,2.626376818337,2.6603328637911754,2.684446486250033,2.7129731346805004,2.7370346767920175,2.7570514532145736,2.7789185307099062,2.795750672649527,2.8523126302165895,2.8945093265684827,2.9320630233466387,2.966520886768051,2.992028542010024,3.0160335929283635,3.0337749624119565,3.06270145338246,3.0937590947806854,3.127258075066522,3.1703587095104613,3.1450436240484207,3.1957608605919727,3.270017179998174,3.3385055033048094,3.4420968512664682,3.539612089840796,3.643000965751422,3.7441057365101043,3.838788387191888,3.951423478785984,4.082476618469729,4.2032507103854675,4.319146094783788,4.423121149095964,4.613703482970975,4.8008698471016125,5.144349542288436,5.222719305374541,5.474221345869319,6.144162101836542,6.809668829111946,7.30457273431736,7.460734859908556,8.388848939934572,8.542132690410572,8.766278546540091,8.926742750411217,9.132948305498331,9.334131825376796,9.548691508904247,9.777461096156593,10.015421281072282,10.260346323358277,10.486425967800223,10.710249144737361,10.986454852505744,11.213113846186694,11.474798069955407,11.724701460609888,11.995511612929395,12.27281207567986,12.530477616398949,12.786035103808185,13.098836697103573,13.534115539933559,13.713758854560353,13.916282088209622,14.258775337101785,14.461558154663306,14.595763297639412,14.912633303017223,15.087238956507994,15.287693669659106,15.450084494697641,15.437856608125307,15.586291063250231,15.996234298542312,16.43995042568507,16.689620411779167,17.230422681197048,17.443496630111383,17.66770007855288,17.916464570313682,18.15669627864356,18.39786501195259,18.603121763048172,18.838672771514943,19.077618789703664,19.305987140957665,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Agricultural Waste Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0473009493550213,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Agriculture,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.69378377672404,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Energy Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17830251384,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Forest Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22217761606537076,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Grassland Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0894678275863525,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Industrial Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30157439628800004,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Peat Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1509672334988826,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Residential Commercial Other,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06578984762,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Solvents Production and Application,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Transportation Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03954459097999999,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NH3|Waste,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.517078389,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Agricultural Waste Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.557102908929868,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Agriculture,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Energy Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.751688399999999,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Forest Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.567388684270289,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Grassland Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7391638004971308,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Industrial Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7506106821,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Peat Burning,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.527193295776282,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Residential Commercial Other,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.519307822000002,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Solvents Production and Application,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.499507271000001,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Transportation Sector,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.764404593,,,,,,,,,
CMIP6,History,"South and South East Asia, Other Pacific",Emissions|NMVOC|Waste,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4517661609999997,,,,,,,,,
