Model,Scenario,Region,Variable,Unit,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2030,2040,2050,2060,2070,2080,2090,2100
AIM/CGE,SSP3-LowNTCF,World,Emissions|VOC|Solvents Production and Application,Mt VOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.074062508748288,,,,,24.394193012623987,25.525640236191286,25.05928853536955,23.83681942502754,19.47769888691891,15.076515421308475,10.663455667001491,6.319838339350135,1.9845826180498112
AIM/CGE,SSP3-LowNTCF,World,Emissions|VOC|Transportation Sector,Mt VOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.71195176272666,,,,,30.880986990944557,25.498790899263053,19.33283549053039,9.342259407823489,8.664536133928143,7.888821230096427,7.047711264114634,6.227951857354753,5.421919018722078
AIM/CGE,SSP3-LowNTCF,World,Emissions|VOC|Waste,Mt VOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.316984320528282,,,,,7.613602921944272,7.841248553492885,7.712668158595664,7.432050933157189,7.09908767550376,6.776085270744782,6.45275338575909,6.111867876077353,5.7776327174807385
CMIP5,History,World,Emissions|BC,Tg/yr,3.08053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3632800000000005,,,,,,,,,,4.78769,,,,,,,,,,4.80179,,,,,,,,,,4.63856,,,,,,,,,,4.65177,,,,,,,,,,4.686959999999999,,,,,,,,,,5.08597,,,,,,,,,,5.5251,,,,,,,,,,6.9135,,,,,,,,,,7.6649199999999995,,,,,,,,,,7.7657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP5,History,World,Emissions|CH4,TgCH4/yr,55.164930000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.64903999999999,,,,,,,,,,134.7061,,,,,,,,,,146.94675,,,,,,,,,,157.41215000000003,,,,,,,,,,169.01696,,,,,,,,,,185.29818999999998,,,,,,,,,,236.91572000000002,,,,,,,,,,267.88071,,,,,,,,,,308.77792,,,,,,,,,,342.1321200000001,,,,,,,,,,300.20953999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP5,History,World,Emissions|CO,TgCO/yr,384.99745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.24739000000005,,,,,,,,,,447.71224,,,,,,,,,,431.10529,,,,,,,,,,459.18675,,,,,,,,,,473.89585000000005,,,,,,,,,,538.90354,,,,,,,,,,663.43352,,,,,,,,,,808.83722,,,,,,,,,,967.73649,,,,,,,,,,1098.2987,,,,,,,,,,1068.0071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP5,History,World,Emissions|CO2,PgC/yr,0.50776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18721,,,,,,,,,,1.64098,,,,,,,,,,1.6532799999999999,,,,,,,,,,1.94888,,,,,,,,,,2.06583,,,,,,,,,,2.52233,,,,,,,,,,3.76928,,,,,,,,,,5.273109999999999,,,,,,,,,,6.35721,,,,,,,,,,7.4634800000000014,,,,,,,,,,7.883800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP5,History,World,Emissions|NH3,TgNH3/yr,12.67959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.75237,,,,,,,,,,15.379520000000001,,,,,,,,,,15.971829999999999,,,,,,,,,,17.1618,,,,,,,,,,17.508229999999998,,,,,,,,,,21.328970000000005,,,,,,,,,,25.91195,,,,,,,,,,32.495670000000004,,,,,,,,,,43.15658,,,,,,,,,,53.40982,,,,,,,,,,48.57484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP5,History,World,Emissions|NOx,TgNO2/yr,17.88214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.71175,,,,,,,,,,29.19655,,,,,,,,,,31.08398,,,,,,,,,,33.25829,,,,,,,,,,35.002159999999996,,,,,,,,,,45.979290000000006,,,,,,,,,,59.76925000000002,,,,,,,,,,82.16771,,,,,,,,,,108.06145,,,,,,,,,,124.47898,,,,,,,,,,125.61898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP5,History,World,Emissions|OC,Tg/yr,22.58233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.784670000000002,,,,,,,,,,25.09994,,,,,,,,,,22.91238,,,,,,,,,,23.03939,,,,,,,,,,22.95363,,,,,,,,,,22.50854,,,,,,,,,,24.38429,,,,,,,,,,27.17356,,,,,,,,,,30.18932,,,,,,,,,,35.29631,,,,,,,,,,35.90388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP5,History,World,Emissions|Sulfur,TgSO2/yr,4.54293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.015500000000007,,,,,,,,,,35.17434,,,,,,,,,,38.85775,,,,,,,,,,46.60565999999999,,,,,,,,,,54.84853,,,,,,,,,,62.506780000000006,,,,,,,,,,94.33976,,,,,,,,,,126.88853000000002,,,,,,,,,,130.45236,,,,,,,,,,127.99282,,,,,,,,,,107.68258999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP5,History,World,Emissions|VOC,Tg/yr,61.89733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.65732,,,,,,,,,,72.36206,,,,,,,,,,68.86977999999999,,,,,,,,,,72.36964,,,,,,,,,,74.47355999999999,,,,,,,,,,85.71911,,,,,,,,,,119.17695,,,,,,,,,,158.43041000000002,,,,,,,,,,193.14823,,,,,,,,,,219.57009,,,,,,,,,,210.62056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMIP6,History,World,Emissions|BC,Tg BC/yr,2.5413690322528506,2.541710765025111,2.547554288891331,2.560123936652829,2.5913294134028444,2.599973908300633,2.61002800501989,2.614580082425072,2.6161781545394516,2.6279534585910027,2.6403990909871733,2.6545134011431557,2.664203798738341,2.688639342471286,2.699927459229169,2.714213314334115,2.725882190393844,2.7406238627422064,2.7527738182339694,2.768609633032707,2.7907838857879304,2.8012368559497136,2.821395219500188,2.8426029298554685,2.8422361901272715,2.854061587096848,2.859183081451115,2.8705144989526388,2.8707229218333836,2.8953141567082614,2.922860173147583,2.942815148354208,2.9696425460285054,2.988489805107984,2.9937576209621666,3.0012766828944604,3.0132614026123274,3.0343835818266647,3.0790166685362865,3.0792419757503904,3.1255774963669825,3.1429159357541745,3.1512259677043004,3.151034522634157,3.171357625770425,3.20556749012434,3.2211316013882327,3.249646134341288,3.2801999478774393,3.3338871672912527,3.363419708161405,3.3925290219074524,3.41928896261824,3.4729760849210427,3.4759937237203777,3.518884099211411,3.5656794335029725,3.6485296426733935,3.6253495759624905,3.6642323242269264,3.7123864673315263,3.7252312763837003,3.748612978426784,3.8132535344985294,3.73287827779422,3.734219726042255,3.785944757064315,3.8130557115215487,3.7974500774405087,3.68466577900823,3.786410429237383,3.66045329685513,3.709068904102161,3.831454201234101,3.8172864696795297,3.8209942992060792,3.770060240057356,3.860597693916052,3.832394526771721,3.880644935710439,3.8134246141915185,3.7305778455611986,3.6680032941798495,3.6876370495164013,3.7597529273859447,3.801510566936123,3.8931753045683455,3.965043474470211,3.9214086071560668,3.9871803831188273,4.061566700075185,4.090550910113038,4.109890151539732,4.128800076231638,4.110187985847698,3.9519330533593844,4.024684604326156,4.037765691767719,4.0958167719556275,4.091183699194613,4.201137283677353,4.289764759937611,4.321541914522292,4.3757199110003455,4.438133689882392,4.567829002629508,4.752064423879381,4.913409325944572,5.0841255838877535,5.26348797934213,5.381069433861666,5.289307826033003,5.303097853920166,5.358805611139687,5.333512979847645,5.3424751926577265,5.354085791929844,5.315227247115622,5.390827173810202,5.483301311769445,5.596605806607871,5.740434075032716,5.8317097066584775,5.9344670017642125,5.965125329489927,6.076236374901668,6.210277906221053,6.3412176661121284,6.498011517962227,6.647356427382444,6.6125386675482725,6.638642163506551,6.694259915515814,6.767419644143706,6.885552966426218,6.962195148389736,7.044375490879651,7.17105221971926,7.331726804437198,7.380679934541216,7.518092006746238,7.579458162670238,7.466083884322399,7.498814617616437,7.567580554000568,7.706366112615898,7.717867162340332,7.78485606709236,7.713473460653912,7.709851812892067,7.748610275642765,7.820902080144736,7.9950018829195955,8.273887193997053,8.583608862887461,8.837982742507926,9.06732668437336,9.280613423002608,9.290658422754364,9.371041379845854,9.591942276011494,9.719336575250393,9.740568562432367,9.800869628818115,9.751976826764388,,,,,,,,,,,,,,
CMIP6,History,World,Emissions|CH4,Tg CH4/yr,42.909304336170685,,,,,,,,,,47.196618527032086,,,,,,,,,,56.699932842928455,,,,,,,,,,66.55661035070142,,,,,,,,,,76.83818688298442,,,,,,,,,,87.51888382163202,,,,,,,,,,97.39167879418386,,,,,,,,,,108.86840819423756,,,,,,,,,,118.95403464710598,,,,,,,,,,130.4418351296299,,,,,,,,,,151.57834735821226,,,,,,,,,,198.0210572992452,,,,,,,,,,245.6374876100164,249.83754894862443,254.2749272779714,260.77764243941044,262.45379433858704,264.0342257812564,269.93280405289687,273.81881861909915,276.38996250369917,281.65688348106966,283.4469058905311,280.34592181128085,281.91225403034525,283.0622631254245,285.6426217808072,286.1866395384742,291.13500604685373,293.3773452707601,298.97622858242687,303.38257837125735,305.08710680608806,305.57001615154576,301.7200178220031,300.4495419700192,302.3091234976498,307.04308987360315,310.0525196252052,312.76715730337446,313.47765414018573,313.8727807405476,316.99261557033816,318.0477489167479,321.32255517345766,330.1799883493496,340.07192349048563,347.91797062393937,354.43953820766717,356.6240231343956,363.47580444366235,364.61787290961496,371.89899810179,375.51004038595744,381.0885050305281,383.9965882161138,385.5412009708867,,,,,,,,,,,,,,
CMIP6,History,World,Emissions|CO,Tg CO/yr,405.5226368868947,405.0317479501936,404.99393330683444,406.06467032622874,408.96049715115714,409.7354857571337,410.79169718430364,411.672752949172,411.97395243609515,412.92935573692336,413.7959329624409,415.0808083784029,416.3814825818273,417.9834325156914,417.9495892032315,419.1337478864435,420.305797091132,421.09694719628686,422.34545352409714,423.53631194179945,425.53402498700103,426.20001160582774,427.12870348600234,429.3216039110103,430.44363844135665,431.18898020801794,432.02479077297005,432.8846600637538,432.67373746787496,434.6688519792144,436.71216169947854,438.0096342894248,440.24292560984236,440.500479338954,439.90292820105185,440.31266033430217,440.617727263401,441.7413861826266,444.4772344324791,444.3026792188063,447.46430487308936,447.9733908615405,447.6679330248494,447.9122693200168,449.9283232608154,452.25452316393404,452.65226478239134,454.04102843030745,454.8728342995533,457.95106232025665,459.03140805788667,460.3095056487325,462.11673740459116,464.7947299101042,464.2907306193785,466.83618358275277,469.812118727613,475.8628696402175,474.01915302635734,476.87095634167815,481.3551238263018,483.06347212366876,485.89214269711385,493.04265760290946,487.7744087067821,486.37173408792916,490.08004683274874,491.5961933138885,490.3999148777646,483.7886434350626,493.50031830944283,487.2711872448368,494.41024853004456,507.1244620507789,506.75666254776564,509.12294700251584,507.65558814643407,518.3993009967943,517.7534233071906,525.0015262309407,517.8947059678401,509.88353497062315,504.7733543954438,509.4674923401457,517.1415159097022,524.5139078094179,536.4387986743444,547.9993143646855,543.1153193971081,550.7609850064648,556.6939178084302,560.7498279866553,559.346189570419,564.5568172229725,569.1311885011188,560.3199930795239,564.0975816724597,569.339280440551,582.8350641685307,579.7292773095377,599.1077828185879,609.0354725602567,612.6351118904156,618.189769327491,622.506284080358,638.5708988502336,652.9086002866172,661.5741356996157,669.784186029146,682.0441263383026,685.6540489704049,683.15422791564,687.8499523223569,700.7993116346512,705.999045542181,714.3351222571742,723.6110932777574,729.6654282585029,751.0716732716675,771.3099077532718,797.1254971908984,804.7902707377457,824.9564511510061,834.2718520947649,829.7358212687673,834.7430329662592,852.7204661165541,865.425883688138,889.357551122215,897.6743915690762,890.3102074515248,887.6402803761526,889.912495421649,891.5276674417547,903.2627006466407,916.8127876480597,921.1183343516112,934.6273945915436,946.5914247539456,947.4272315952047,939.3728072939313,960.6677564607253,945.63589877054,947.995961098268,952.2979446414334,960.428596034496,959.190975663022,979.8770749494753,991.6042118169546,984.3171508364777,982.3804471045917,953.6616245186543,952.6592780615712,961.7738280963188,964.2665782543316,970.14202204632,984.059609870574,966.0444342588312,961.7488558840048,949.9159362896028,958.8534349123227,956.4213373357503,949.9634040711106,946.0088294685187,940.7580318314873,,,,,,,,,,,,,,
CMIP6,History,World,Emissions|CO2,Pg C/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38886036487902,8.603168043896492,8.605306466263752,8.507742051680955,8.511802414664894,8.643387563571139,8.773238528821084,9.626097332002626,8.938226794971722,8.754887946065407,8.897603555200796,8.704734087757824,8.979162584780022,9.152037013296558,9.729217505995386,10.024168928667127,10.388686104106254,10.604897339680592,10.334828793689745,10.267013819788081,10.839443158487667,11.179078297069355,11.385397481107255,11.6280788278829,11.888408335313066,11.745817889285734,,,,,,,,,,,,,
CMIP6,History,World,Emissions|HFC,Mt CO2-eq/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,3.98,7.79,17.11,27.56,46.17,69.94,88.34,132.88,152.05,177.16,191.16,217.26,251.3,271.46,296.62,325.49,470.61,530.35,542.99,597.15,644.26,690.06,791.62,858.21,940.62,,,,,,,,,,,,,
CMIP6,History,World,Emissions|NH3,Tg NH3/yr,9.525016249055497,9.539109656553912,9.54860598118548,9.57386345783711,9.62247498329257,9.648550489312113,9.6808590702336,9.710668865390206,9.72991922124347,9.757369340319732,9.784621736226663,9.841620826880746,9.90836187925799,9.973591258089762,10.003398530990172,10.059695315434542,10.110426209344293,10.161260736015267,10.224625820801457,10.276635382619997,10.343189858572986,10.41584893956641,10.476359437812187,10.565257594588015,10.667157933550794,10.739509524880235,10.827364766305141,10.907432290623817,10.976133907196019,11.067932324397834,11.148606135668848,11.252200957519245,11.366460574031244,11.450800636956403,11.53152777399936,11.633587765762412,11.725555756589106,11.82443500781729,11.937661397042787,12.032873874916566,12.142169990214246,12.237876662751471,12.328736242024386,12.441170036545676,12.564516765917544,12.677604359307182,12.786797170487738,12.897161002288067,12.993419861887267,13.112370557877872,13.223290383051893,13.358508803327405,13.499220257866911,13.623454920746319,13.742671676443555,13.873345570523368,14.012496554450193,14.165746619881272,14.316794870164587,14.452335790962644,14.606925528338088,14.732421426352104,14.851433247279338,14.994948565821733,15.130991230382085,15.255599459612535,15.388686132397845,15.514234930063292,15.640922002255518,15.77714656654207,15.926223146942945,16.056703860364284,16.218919977502313,16.41306410717772,16.52375696069102,16.957419309980274,17.288637291935448,17.52314707627818,17.689949795285234,17.823649139832405,17.87583191247345,17.990459816492397,18.05447505288709,18.10830416471202,18.173010409274962,18.241154366903892,18.48946597670414,18.700765276327704,18.82980323182912,18.964894624184293,19.041644520379087,19.15468605621375,19.201777055545584,19.304158393750612,19.44229486684776,19.551713362641113,19.782092931234573,20.014756560809072,20.35605740713185,20.7694144758896,21.27331003309772,21.883123462829094,22.414933504311094,22.974526568837558,23.42527873990301,23.799638701055628,24.235865333976196,24.76794242271493,25.3731907450152,25.957429305950036,26.33107041946888,26.74665643412917,27.475645966715337,28.345657369662927,28.74807659087036,30.04607291677638,31.677738396425845,32.98340361672179,34.37930425136704,35.21148964084342,37.574802516460245,38.17104292890121,39.11061808510201,39.9922452636978,40.76528722750936,41.72696161390675,42.50254556132736,43.29136706362834,44.156390794873154,45.09966421790421,45.96240676675824,46.48032845476675,47.0321125473008,47.94321619810215,48.84326289130339,49.46995889953747,50.29554985304723,51.13845966576513,51.62261303325243,52.2294953166508,52.46465652984931,52.646455306710244,52.68713428283301,52.80405553277786,53.10491880071063,53.314685183963775,53.66717187472232,54.27323291139439,54.83944023771606,55.300164762850045,55.56534293023907,55.681134155122024,56.727029340328436,57.48600413236818,58.361326681542245,59.10004549073493,60.48231155597122,61.270138486785676,61.71067528763791,61.9848683832089,62.43918016913135,63.080412212536615,63.662545786177986,64.11822626934119,64.69292819031351,,,,,,,,,,,,,,
CMIP6,History,World,Emissions|NOx,Tg NOx/yr,13.228310272126892,13.199570008627965,13.21079282992179,13.253993108950546,13.326542097692471,13.360220609554036,13.36934075612782,13.403960012357258,13.42939705538137,13.450134509425142,13.462263404260009,13.520228425960285,13.539549384815135,13.55042327830583,13.568555169656731,13.608978681696616,13.673833885961795,13.712552158217564,13.741859912505644,13.796770049534702,13.879147657593037,13.936828717708433,14.024341806640864,14.155508089193836,14.167991629128178,14.257228857843806,14.286936602241662,14.341399124851513,14.36814546118562,14.474007762586426,14.601970337776606,14.686899644833256,14.789704839720429,14.821787067400262,14.832745070944533,14.859123382627029,14.946463509595336,15.047722809673983,15.238387818131649,15.265670851844432,15.513171620539065,15.609208543557392,15.637805580663303,15.668940783526836,15.796383005619981,16.002626895221134,16.081771252295326,16.25155026912971,16.42725475460468,16.711599122755814,16.884096924955507,17.111916295819206,17.329118041659147,17.69841035570239,17.841014295881475,18.186254898192434,18.511867590141367,19.245140432385828,19.169432137978344,19.524527903509085,19.98843362868049,20.23290845460321,20.608740899067378,21.351398809741703,21.1517386286298,21.387508270399632,22.164674085781744,22.81703813287499,23.05644045225337,22.61012205920736,23.95429464462244,23.35593927403952,24.121792885248624,25.862005979190542,25.886033738425464,26.37463777894284,26.69660344216537,27.849687416510715,28.06657318418223,29.204784239243963,28.372515356059772,27.290469821738448,26.411656510145036,26.880574039918784,27.826874213355133,28.66564580210445,30.124895014668862,31.32858770052673,30.265081079761813,31.379119183113183,32.87370627503476,33.71067801650665,33.93979854107028,35.003792075002146,36.06883369925245,35.23513921832216,35.992716092937776,37.92119530301039,39.67094488900632,39.14509898685017,42.23938343989721,43.77664090257223,44.76370804805096,46.05073005564329,46.90902997084662,50.15075324961039,53.00980462624938,55.02110987333006,56.079006218611404,58.20346951481162,60.29125655055454,61.803367514934024,63.80694786807994,66.93094407922803,70.47873471992764,73.21122088876764,75.62886082264406,78.81793648337364,83.84272081358694,86.13482759611118,91.8323650041987,94.39715083534193,98.29263181478856,103.02741639138937,101.86926512755093,101.53704313228546,105.75497225709508,108.39046055455951,111.8014891843273,114.74366323499954,114.11938177005104,112.62475849984543,110.32080288799743,110.5622342268268,113.31924570492023,115.00348094878693,115.98390540116985,119.72753665596737,123.71133776346858,125.64479420331652,125.87246142441154,127.45670824377758,127.90264491315058,130.2595187348405,130.1756110930385,132.21427240632852,132.99785025266294,133.85580031394926,134.83214804286735,134.00792043805473,137.29796119397517,136.65918744709109,137.5725028252224,141.2399816451863,146.56871746535188,149.7512535375179,154.50242314571204,157.9384517955381,159.44398043221952,154.31691149093245,155.0936961990044,160.52471456683062,158.80765886216997,157.89683360578746,156.19553261469727,,,,,,,,,,,,,,
CMIP6,History,World,Emissions|OC,Tg OC/yr,17.898167863669592,17.891121423088247,17.884064086617734,17.934646595654513,18.07610398904631,18.116237630900482,18.17391355271132,18.21987544794598,18.23143788107232,18.271314597537373,18.3077091755612,18.3658953772028,18.446417517326925,18.522091953701025,18.497125920290696,18.561503425451367,18.607991578662645,18.641535546250907,18.713560353948267,18.757900515314315,18.85418363893129,18.868034063977067,18.859710735801226,18.93505994195598,19.01539873184828,19.020787518390907,19.068587665951114,19.09388254096922,19.07170219065626,19.1439860899922,19.17862592087629,19.22641529355118,19.309323681889953,19.29497565854004,19.250661357815112,19.280321392633386,19.27589374262369,19.30132014021823,19.384490863910774,19.366874846859087,19.441199412148197,19.425127085939227,19.385916638376703,19.401156388874877,19.477856264477662,19.521614208990922,19.52627206612339,19.557474082957558,19.547840113373766,19.61817951353166,19.633565143424693,19.676167139505488,19.72198387560742,19.75085029186901,19.711550237797166,19.757364558300992,19.819879880381905,19.95028626696901,19.971301295372808,20.004306293708638,20.104903790739336,20.12135339356107,20.13953668143053,20.26583826391634,20.19384635327892,20.16593344802484,20.19904371355928,20.187660638836814,20.12414915719939,19.968925554483985,20.07964634554261,19.93602896663488,19.99741514047016,20.197000415695182,20.15726385594756,20.145446493406066,20.065318809653323,20.17365160799844,20.10600726984784,20.143643674661515,20.08902126307209,19.973884632559376,19.95986216146406,19.970399612022387,20.150418791135717,20.278526638588513,20.527741247907397,20.716608981430426,20.71210559211993,20.868920893233682,20.910428456084205,20.92699168631743,20.96743197183079,20.98979232947264,20.90357134841531,20.63978078978693,20.67372270175481,20.491690271338765,20.59902447211273,20.6240579878418,20.887975912376962,21.020789495319537,21.068664088366987,21.21218029623281,21.34739365092296,21.545071681320962,21.943707724210725,22.38776301448402,22.638623847582625,22.820671200203552,22.849232780431727,22.845027558315845,22.867393869091405,23.08830506394477,22.997994973805646,22.98966713879756,22.920171010460486,22.830692702625914,22.95296869975397,23.04616777428463,23.27488670783113,23.39731473729682,23.73502465948668,23.675556284938587,23.82018762339108,23.97480153635252,24.235471282684113,24.364835726214576,24.637841087975698,25.027338172732282,25.18669515358555,25.318405577198853,25.59728275429139,25.69458580234193,25.891975910198088,26.14646913152771,26.248302485463967,26.581072959640327,26.83616586239668,26.92019143282352,27.19680766621994,28.111961084142536,27.866997610382985,28.18228870972829,28.923072894006573,29.45129241892005,29.660807990134252,30.763226125149995,31.624799038990822,32.02779365709887,32.09239203749979,31.521927695642162,32.40416269973745,33.37150602105744,33.547394943894055,34.065196610986646,34.802261965675136,34.42092196940801,33.71943293626628,33.92689918725111,34.60977237488981,34.986056302122066,35.016475232485945,34.823532658771924,34.85212448178162,,,,,,,,,,,,,,
CMIP6,History,World,Emissions|Sulfur,Mt SO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.14872921979729,111.9237406353403,111.20156552461823,115.10390060874228,120.49374317512421,124.98069200930122,125.89629049378873,125.08770879448772,122.36067796543976,117.25940430155364,116.31746797076923,117.48584133777297,115.66968374298708,109.81759325547169,104.99753302601148,100.77,,,,,,,,,,,,,
CMIP6,History,World,Emissions|Sulfur,Tg Sulfur/yr,4.498648080375193,4.524533498843863,4.598605345566374,4.683693064142271,5.026241500830878,5.068088765195795,5.23150928796763,5.2670455765279165,5.309838571999527,5.502067092151859,5.7722490704510365,5.91885258076635,5.961337333823,6.18677978425866,6.424424167214557,6.631104149109159,6.793491653609313,7.09934478920638,7.237015658468777,7.547683395091593,7.704805887811802,8.026104111203749,8.551648242416118,8.931903753547097,8.708342301904974,9.124239525543356,9.28484480230351,9.504562812370338,9.559613491928095,10.053029693319818,10.930172109636102,11.273302954670587,11.771430856312511,12.340887539688367,12.492648953849706,12.583233725419207,12.711087994944256,13.183644529844004,14.284536417091793,14.299732684511387,15.383500879209526,16.05191395187514,16.361222450235992,16.247392767951467,16.74295466425443,17.658482849233557,18.212823559081162,18.997106524118085,19.977980156785687,21.61672890331922,22.658730025828326,23.53680356565245,24.218994397307736,26.154758046053576,26.516398010939945,28.156245830669146,29.514708692866254,32.45023344245389,31.071692619204875,32.6641239600544,34.11810382531361,34.439391693377964,35.977242747378995,38.12070595349042,35.08040338905215,35.10596098052306,38.127456775799686,39.746041156689174,39.380813525770314,33.88917959736449,37.50737333420197,32.053308002202584,33.91608971267672,39.34466365073714,39.0376348757159,39.4689126986463,39.61738421964952,42.24317432248059,42.08179864383329,44.722998962803224,41.40022702959272,36.67515782444058,32.21564617741313,33.944938151594684,37.220963213850624,40.05485702125115,43.03247873822813,46.36660736247018,43.074698009203345,45.918962371055926,50.281330418312635,52.20551358195922,53.31343899687445,54.164559744831706,53.076488978363294,46.747046057017506,46.26689653502572,51.91597731029623,54.21595482248476,52.28949763294371,58.024448872296226,60.74285437844639,61.4788078073958,62.636825669719,63.06341339286155,68.97974530522134,74.01553102643891,77.42177872670683,78.59725917648956,82.6096740782299,85.91779484772236,96.59880962471668,98.63460412329826,101.5548569944967,105.58114786905657,108.0434503640016,110.43673814830116,109.24532826499204,113.56627792632335,116.84585183278358,122.91355552288056,123.26689292252053,126.53923866874615,132.4606248174419,130.53828928837478,128.2717549494225,134.06341320523723,135.34014879156277,135.74881697558544,137.9881969536423,137.33849144731494,133.23972204520865,130.59886649408463,129.0807479247743,130.49914675940906,130.8008113351164,130.79917447165462,133.21560168016578,134.30741964263348,134.46710463313687,133.96814984886691,132.17966696769736,128.37109940803145,126.17153384287218,123.06624503694765,121.01148164945532,119.1681164549542,118.91055551898224,116.16492290667978,110.94388120755787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
